'level1';'level2';'level3';'filter0';'filter1';'filter3';'Data[1]';'Data[2]';'Data[3]';'Data[9]';'Data[4]';'Data[6]';'Data[7]';'Data[8]';'Data[5]'
'สระบุรี';'บ้านหมอ';'สร่างโศก';'239528';'233800';'วัดราษฎร์บำรุง';'อาคารเรียน บ้านพักครู ส้วม โรงอาหาร น้ำท่วมเสียหาย';'1 หลัง';' - ปรับปรุงซ่อมแซมอาคารเรียน สปช.105/26,   อาคาเรียน แบบ สปช. 103/29 : เปลี่ยนประตู ทาสี  - ปรับปรุงซ่อมแซม้านพักครู ส้วม โรงอาหาร : ทาสี';'19010057';'นายสุชิณจินานุรักษ์';'036201995';;;
'อุทัยธานี';'บ้านไร่';'คอกควาย';'666745';'650800';'บ้านดงยางใต้';'อาคารเรียน ถนน น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'อาคารเรียนแบบ ป.1 ข.  พื้นไม้เนื้อแข็งจำนวน  213  ลบ.ฟ./ยูริเทน  229  ตร.ม.  พื้น คสล. หนา 10 ซม.  250  ตร.ม.  ถนนภายในโรงเรียน   ถนน คสล.หนา 12 ซม. 750 ตร.ม. ';'61010157';'นายสมศักดิ์คำมี';'056580010';;;'bandong-school @ yahoo.com'
'อุทัยธานี';'เมืองอุทัยธานี';'ท่าซุง';'666745';'650800';'บ้านดงยางใต้';'อาคารเรียน ถนน น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'อาคารเรียนแบบ ป.1 ข.  พื้นไม้เนื้อแข็งจำนวน  213  ลบ.ฟ./ยูริเทน  229  ตร.ม.  พื้น คสล. หนา 10 ซม.  250  ตร.ม.  ถนนภายในโรงเรียน   ถนน คสล.หนา 12 ซม. 750 ตร.ม. ';'61010008';'นายวิเชียรประกายสกุล';'056513466';;;
'อุทัยธานี';'เมืองอุทัยธานี';'หาดทนง';'76120';'74300';'วัดสะพานหิน';'อาคารเรียน อาคารอเนกประสงค์ ส้วม สนาม น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ สปช.105/29  งานประตูไม้อัด 8 บาน  พร้อมอุปกรณ์อาคารเรียนชั่วคราว งานประตูไม้เนื้อแข็ง 2 บาน/หน้าต่างไม้เนื้อแข็ง 6 ช่องอาคารอเนกประสงค์แบบ 312/26  งานประตูไม้เนื้อแข็ง 2 บานส้วมแบบ สปช.601/26  หลังที่ 1  งานประตู PVC  2  บานส้วมแบบ สปช.601/26  หลังที่ 2  งานประตู PVC  2  บานบริเวณรอบอาคารเรียน  อาคารประกอบ  งานถมดิน 80 ลบ.ม.สนามเด็กเล่น  งานสีน้ำมัน  40  ตร.ม./สีพลาสติก 120 ตร.ม.';'61010029';'นายอำไพ จันทนารี';'056530340';;;
'อุทัยธานี';'ทัพทัน';'หนองกระทุ่ม';'440125';'429600';'บ้านหนองแห้ว';'รางระบายน้ำ ถนน สนาม น้ำท่วมเสียหาย';'1 แห่ง';'รางระบายน้ำ คสล. 195  เมตร/ตะแกรงเหล็กปิดร่องระบายน้ำ 195 ม. ถมดิน 80 ลบ.ม./หินเกล็ดเทพื้นถนน  150  ลบ.ม.';'61010050';'นางจำนงค์ ชื่นชม';'-';'056580002';;
'อุทัยธานี';'เมืองอุทัยธานี';'สะแกกรัง';'381421';'372300';'วัดอุโปสถาราม';'อาคารเรียน ส้วม รั้ว น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ สปช.104/26  งานประตูไม้เนื้อแข็ง 2 บาน หน้าต่างไม้เนื้อแข็ง 8 บาน/สีน้ำมัน 285  ตร.ม. พร้อมอุปกรณ์อาคารเรียนแบบ ป.1 ข.  งานประตูไม้สัก 12 บาน/พื้นไม้เนื้อแข็ง 175 ลบ.ฟ./สีพลาสติก 240  ตร.ม.ส้วมแบบ  สปช. 601/26  หลังที่ 1,2,3  งานสีพลาสติก 38 ตร.ม.ประตูไม้เนื้อแข็ง  2  บาน  พร้อมอุปกรณ์ห้องครัว/ห้องเก็บของ  งานสีพลาสติก 50 ตร.ฒ./ประตูไม้เนื้อแข็งจำนวน 3 บาน/หน้าต่างไม้เนื้อแข็ง 4 บาน  พร้อมอุปกรณ์ห้องอนุบาล  งานสีพลาสติก 62 ตร.ฒ./ประตูไม้เนื้อแข็ง 2 บานพร้อมอุปกรณ์ ซุ้มพระ  งานสีพลาสติก 5 ตร.ม.เสาธง  งานก่อผนังก่ออิฐ  19  ตร.ม./ฉาบปูนเรียบจำนวน 19 ตร.ม.ถมดิน 10 ลบ.ม.รั้ว งานสีพลาสติก  60  ตร.ม.';'61010018';'นายสุชาติเตชะนา';'0569980188';'086448607';;
'อุทัยธานี';'เมืองอุทัยธานี';'ท่าซุง';'737742';'720100';'บ้านท่าซุง';'อาคารเรียน ส้วม ถนน เรือนเพาะชำ รั้ว น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ ป.1 ฉ.  งานสีน้ำมัน  345  ตร.ม./สีพลาสติก325  ตร.ม./ยูริเทน  330  ตร.ม./อ่างล้างหน้า 1 ชุดอาคารเรียนแบบ ป.1 ข.   หลังที่  1  งานสีน้ำมัน   193 ตร.ม./สีพลาสติก 140 ตร.ม.ยูริเทน 195 ตร.ม./อ่างล้างหน้า 1 ชุดอาคารเรียนแบบ ป.1 ข.   หลังที่  2  งานสีน้ำมัน   192 ตร.ม./สีพลาสติก 140 ตร.ม.ยูริเทน 195 ตร.ม. โรงอาหาร  งานฝ้ากระเบื้องแผ่นเรียบ 160  ตร.ม./ก๊อกน้ำทองเหลือง 4 ตัวส้วมแบบ สปช.601/26   อ่างล้างหน้า 2 ชุด/กระจกเงา 2 ชุด/ก๊อกน้ำทองเหลือง 4 ตัวอ่างล้างมือแบบราง   ก๊อกน้ำทองเหลือง  10  ตัวถนนภายในโรงเรียน    ถนน คสล. หนา  10  ซม.  600  ตร.ม.รั้วโรงเรียน  สีน้ำอครีลิค  440  ตร.ม.เรือนเพาะชำ  ไม้ยาง 3x1.5 นิ้ว  18.7  ลบ.ฟ./ไม้ยาง 4x1.5 นิ้ว  1.4  ลบ.ฟ. 325  ตร.ม./ยูริเทน  330  ตร.ม./อ่างล้างหน้า 1 ชุด อาคารเรียนแบบ ป.1 ข.   หลังที่  1  งานสีน้ำมัน   193 ตร.ม./สีพลาสติก 140 ตร.ม.ยูริเทน 195 ตร.ม./อ่างล้างหน้า 1 ชุด ทรายหยาบ  4  ลบ.ม.พื้นสนามหน้าโรงเรียน   ถมดิน  75  ลบ.ม.สนามเด็กเล่น  ทรายหยาบ  8  ลบ.ม./สีน้ำมัน 35  ตร.ม.';'61010007';'นายธรณ์นนท์ลี้ภัยรัตน์';'0';;;
'อุทัยธานี';'เมืองอุทัยธานี';'สะแกกรัง';'629863';'614800';'วัดจักษา';'อาคารเรียน ห้องสมุด โรงจอดรถ เสาธง ส้วม อาคารอเนกประสง์ ถนนน้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ ป.1 ข.  หลังที่ 1  ยูริเทน 259  ตร.ฒ./สีน้ำอครีลิค (กึ่งเงา)408 ตร.ม./ฝาไม้เฌอร่า 204 ตร.ม.อาคารเรียนแบบ ป.1 ข.  หลังที่ 2  ยูริเทน 286 ตร.ม./สีอครีลิค (กึ่งเงา) 408 ตร.ม.ฝาไม้เฌอร่า  204  ตร.ม.อาคารเรียนแบบ ป.1 ข.  หลังที่ 3  สีครีลิค (กึ่งเงา) 220  ตร.ม.ห้องสมุด  สีอครีลิค (กึ่งเงา)  200  ตร.ม.เสาธง  พื้น คสล. หนา 10 ซม.  600 ตร.ม./ถมดิน  600  ลบ.ม.โรงรถ   พื้น คสล. หนา 10 ซม.  100  ตร.ม. ส้วมแบบ สปช. 601/26งานสีพลาสติก 84 ตร.ม./สีน้ำมัน 40 ตร.ม.สนามเด็กเล่น  งานสีกันสนิม 3 ตร.ม./น้ำมันชนิดเงา 3 ตร.ม.ทรายหยาบ 12 ลบ.ม.ส้วมสร้างเอง  งานสีพลาสติก 100 ตร.ม./สีน้ำมัน 2 ตร.ม.อาคารอเนกประสงค์  งานสีพลาสติก 132 ตร.ม.ถนนภายในโรงเรียน  ถนน คสล. หนา 12 ซม.  300  ตร.ม.';'61010019';'นายณชพลสมะถะธัญกรณ์';'056980579';'081324545';;
'อุทัยธานี';'เมืองอุทัยธานี';'หาดทนง';'317697';'310100';'วัดหาดทนง';'อาคารเรียน ส้วม โรงอาหาร น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ  017  งานพื้นไม้เนื้อแข็ง 5 ตร.ม.งานผนังไม้ตีเกล็ด 10 ตร.ม./สีน้ำมัน 20 ตร.ม./สีน้ำครีลิค 85 ตร.ม.ส้วมแบบ สปช.601/26  งานสีน้ำมัน 10 ตร.ม./งานสีน้ำอครีลิค(เงา)  55  ตร.ม.ส้วมแบบชาย-หญิง 5 ที่นั่ง งานสังกะสีลูกฟูกลอนใหญ่ 787ลบ.ฟ.ไม้ยาง 2x4 นิ้ว  40  ลบ.ฟ./ไม้ยาง 4x4 นิ้ว 20 ลบ.ฟ.อาคารเรียนแบบ ป.1 ข.  งานผนังไม้ตีเกล็ด 10 ตร.ม./สีน้ำมัน 20 ตร.ม./สีน้ำครีลิค 90 ตร.ม.โรงอาหาร  งานพื้นเซรามิค 75 ตร.ม./สีน้ำมัน 20 ตร.ม./สีน้ำครีลิค(เงา)  150  ตร.ม.รั้วโรงเรียน  งานขูดล้างสี  250  ตร.ม./สีน้ำครีลิค (เงา)  250  ตร.ม.ถนน  งานหินเกล็ด  20  ลบ.ม./ยางมะตอย  200  ลิตร';'61010028';'นายประทีปนกออก';'056580058';;;
'อุทัยธานี';'เมืองอุทัยธานี';'เกาะเทโพ';'719814';'702600';'บ้านเกาะเทโพ';'อาคารอเนกประสงค์ อาคารเรียน ส้วม สนามกีฬา รั้ว น้ำท่วมเสียหาย';'1 หลัง';'อาคารอเนกประสงค์แบบ สปช.201/26 งานพื้นเซรามิค 240 ตร.ม./สีพลาสติก (กึ่งเงา)จำนวน 120 ตร.ม.อาคารเรียนแบบ สปช. 104/26   สีพลาสติก (กึ่งเงา) 750 ตร.ม./สีน้ำมัน 25 ตร.ม.ประตูไม้เนื้อแข็งพร้อมอุปกรณ์ 6 บาน/หน้าต่างไม้เนื้อแข็งพร้อมอุปกรณ์ 20 บานอาคารเรียนแบบ สปช. 105/29  สีพลาสติก (กึ่งเงา)  900  ตร.ม./สีน้ำมัน 15 ตร.ม.ประตูไม้เนื้อแข็งพร้อมอุปกรณ์ 8 บานส้วมแบบ สปช.601/26  หลังที่ 1   งานสีน้ำอครีลิค (กึ่งเงา) 50 ตร.ม.ส้วมแบบ สปช.601/26  หลังที่ 2   งานสีน้ำอครีลิค (กึ่งเงา) 50 ตร.ม.ส้วมแบบ สปช.601/26  หลังที่ 3   งานสีน้ำอครีลิค (กึ่งเงา) 50 ตร.ม.สนามบาสเกตบอล  พื้น คสล. หนา 12 ซม.  464  ตร.ม.รั้วโรงเรียน  สีน้ำอครีลิค  300  ตร.ม.บริเวณภายในโรงเรียน  หินคลุก  10  ลบ.ม.';'61010001';'นายอัษฎเอกปิยกุล';'056514991';;;
'อุทัยธานี';'เมืองอุทัยธานี';'น้ำซึม';'2156060';'2104500';'บ้านภูมิธรรม';'อาคารเรียน ส้วม ระบบประปา ถนน รั้ว สนามกีฬา น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ ป.1 ข.  หลังที่ 1  พื้นไม้เนื้อแข็ง 240 ตร.ม./ประตูไม้เนื้อแข็ง 20 บาน/หน้าต่างไม้เนื้อแข็ง 30 บาน/สีน้ำมัน 1,270  ตร.ม./อ่างล้างมือแบบแขวนผนังพร้อมอุปกรณ์  2  ชุดอาคารเรียนแบบ ป.1 ข.  หลังที่ 2  พื้นไม้เนื้อแข็ง 216  ตร.ม./หน้าต่างไม้เนื้อแข็ง 18 บานหน้าต่างไม้เนื้อแข็ง   18   บาน/หน้าต่างบานเกล็ดแบบมือหมุนพร้อมอุปกรณ์ 1 บานสีน้ำมัน 770  ตร.ม./กรเบื้องเซรามิคปูบันได 50 ตร.ม./อ่างล้างมือแบบแขวนผนังพร้อมอุปกรณ์  2  ชุดส้วมแบบ สปช. 601/26  ขนาด 4 ที่นั่ง  ประตู PVC  4  บาน/ท่อประปา 1 นิ้ว  พร้อมข้อต่อ 8 เมตร/อ่างล้างมือแบบแขวนผนังพร้อมอุปกรณ์ 2 ชุด/ก๊อกน้ำทองเหลือง 4 หุนจำนวน 4 อัน/สีน้ำอครีลิค (เงา) 64 ตร.ม./กระจกเงาแบบติดผนังจำนวน 2 ที่ ส้วมครู  งานประตู PVC/อ่างล้างมือแบบแขวนผนังพร้อมอุปกรณ์ 1 ชุด/ท่อ PVCขนาด 1 นิ้ว พร้อมข้อต่อ 4 เมตร/สีน้ำอีครีลิค (เงา) 40 ตร.ม./กระจกเงาแบบติดผนัง 1 ที่ห้องครัว/โรงอาหาร  พื้นเซรามิค 80 ตร.ม./ไม้ยาง 2x4 นิ้ว 10 ลบ.ฟ./ไม้ยาง 4x4 นิ้ว 11 ลบ.ฟ./เสาปูน 6 ต้น/กระเบื้องเซรามิคบุผนังอ่างล้างจาน 10 ตร.ม./ท่อ PVCขนาด 1 นิ้ว 150 เมตร/สีน้ำอครีลิค (เงา) 55  ตร.ม.ถนนภายในโรงเรียน  ถนน คสล. หนา 12 ซม.  จำนวน  375  ตร.ม.สนามวอลเลย์บอล  พื้น คสล. หนา 12 ซม.  จำนวน  240  ตร.ม.ท่อน้ำทิ้ง  ท่อระบายน้ำทิ้ง คสล. ขนาดเส้นผ่าศูนย์กลาง 30 ซม.   200  เมตรรั้วโรงเรียน  รั้วขนาดมาตรฐาน 9 ก้อน ตอกเสาเข็ฒ 46 ตร.ม./สีพลาสติก 250 ตร.ม.บริเวณภายในโรงเรียน    ถมดินอัดบดแน่น  700  ลบ.ม.ระบบไฟฟ้า  สวิสซ์ไฟฟ้า 25 ชุด/เครื่องดับเพลิง 2 ถัง';'61010010';'นางสาวรุ่งทิวาศรีเริงหล้า';'056512908';;;
'อุทัยธานี';'ทัพทัน';'หนองยายดา';'403141';'393500';'วัดท่ามะขามป้อม';'อาคารเรียน น้ำท่วมเสียหาย';'1 หลัง';'อาคารเรียนแบบ  สปช.105/29  งานถมดิน 10 ลบ.ม./งานพื้น  คอนกรีตกั้นน้ำ คสล.  150  ตร.ม./พื้น คสล.หนา 10 ซม.120  ตร.ม.อาคารเรียนแบบ ป.1 ข.  งานพื้นไม้เนื้อแข็ง 50 ตร.ม.ถมดิน 20 ลบ.ม./ฝาไม้เฌอร่า 300 แผ่น/สีน้ำครีลิค (กึ่งเงา)120 ตร.ม./พื้น คสล. 470  ตร.ม.';'61010059';'นายจำนอง  มาพิจารณ์';'056513330';'094375423';;
'อุทัยธานี';'เมืองอุทัยธานี';'ดอนขวาง';'268419';'262000';'วัดหนองตางู';'อาคารเรียน ส้วม ถนน สนามโรงเรียน น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'บริเวณโรงเรียน  งานถมดินปรับระดับ  50  ลบ.ม./พื้น คสล. 400 ตร.ม.ถนนภายในโรงเรียน  งานถนน คสล. หนา 12 ซม. 75  ตร.ม.ส้วมแบบ สปช.601/26 หลังที่ 1 งานสีพลาสติก 40 ตร.ม./สีน้ำมัน 20 ตร.ม.พื้นเซรามิค 15 ตร.ม./โถส้วมนั่งราบ 1 ที่ส้วมแบบ สปช.601/26  หลังที่ 2  งานสีพลาสติก 40 ตร.ม./สีน้ำมัน 20 ตร.ม.พื้นเซรามิค 15 ตร.ม. ';'61010006';'นายวิเชียร จรุงธนะกิจ';'056503055';;;
'อุบลราชธานี';'เดชอุดม';'เมืองเดช';'1726283';'1685000';'ชุมชนบ้านหนองแสง';'ถนน อาคารเรียน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนคอนกรีต   ร่องระบายน้ำ  พื้นอาคาร  จัดซื้อวัสดุ';'34050082';'นายสมบัติ บุญศิริ';'045361382';;;
'อุบลราชธานี';'ดอนมดแดง';'ดอนมดแดง';'51225';'50000';'บ้านกุดกั่ว';'ส้วม  น้ำท่วมเสียหาย';'1 หลัง';'ส้วม';'34010217';'นายประพัฒน์วงศ์หอม';'0895841933';'045370305';;
'อุบลราชธานี';'ม่วงสามสิบ';'หนองไข่นก';'536838';'524000';'บ้านหนองไข่นก';'ถนน สนามวอลเลย์บอล น้ำท่วมเสียหาย';'1 แห่ง';'สนามวอลเลย์บอล  ถนนภายในโรงเรียน';'34010189';'นายพิทยา   จันทรา';'045385022';;;
'อุบลราชธานี';'ดอนมดแดง';'ท่าเมือง';'381114';'372000';'บ้านท่าเมือง';'รั้วคอนกรีตเสริมเหล็กและคันดิน น้ำท่วมเสียหาย';'1 แห่ง';'รั้วคอนกรีตเสริมเหล็กและคันดิน';'34010221';'นายไพศาล สุวรรณพงศ์';'045370301';'045842658';;
'อุบลราชธานี';'เมืองอุบลราชธานี';'กระโสบ';'891315';'870000';'บ้านนาใต้';'ถนน สนามฟุตบอล น้ำท่วมเสียหาย';'1 แห่ง';'ถนนทางเข้าภายใน ร.ร.   ปรับพื้นสนามฟุตบอล';'34010005';'นางอุบลวรรณหอมสิน';;;;
'อุบลราชธานี';'ม่วงสามสิบ';'ดุมใหญ่';'1726283';'1685000';'ชุมชนบ้านหนองแสง';'ถนน อาคารเรียน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนคอนกรีต   ร่องระบายน้ำ  พื้นอาคาร  จัดซื้อวัสดุ';'34010146';'นายจำรัสยิ่งยืน';'099489290';;;
'อุบลราชธานี';'ม่วงสามสิบ';'ม่วงสามสิบ';'338085';'330000';'บ้านเหล่าข้าวดอนก่อ';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนบริเวณโรงเรียน';'34010171';'นายเผชิญ ผาสุขมูล';'045370454';;;
'อุทัยธานี';'เมืองอุทัยธานี';'อุทัยใหม่';'795422';'776400';'อนุบาลเมืองอุทัยธานี';'รางระบายน้ำ ถนน น้ำท่วมเสียหาย';'1 แห่ง';'บริเวณภายในโรงเรียน  วางท่อซีเมนต์ชนิดอัดแรง ขนาดเส้นผ่าศูนย์กลาง 0.40 ม.x 1 ม. จำนวน  230  ท่อ/ก่ออิฐครึ่งแผ่นเป็นบ่อพักน้ำ  50  ตร.ม. ถนนภายในโรงเรียน   ถนน คสล. หนา 15  ซม. 1,190 ตร.ม./ถนน คสล. หนา 10 ซม.  280  ตร.ม./ซีเมนต์เคิร์ฟ  220  อัน';'61010030';'นายเชนหมั่นเขตรกิจ';'056511589';'056511163';'056511560';'anubanuthai@yahoo.com'
'อุทัยธานี';'เมืองอุทัยธานี';'ดอนขวาง';'651582';'636000';'วัดหนองสลิด';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนภายในโรงเรียน   งานถนน คสล. หนา 12 ซม.  จำนวน   1,400  ตร.ม ';'61010005';'นายประเสริฐสุขคง';'0819720505';;;
'อุทัยธานี';'ทัพทัน';'หนองยายดา';'100196';'97800';'บ้านหนองเมน';'รางระน้ำ น้ำท่วมเสียหาย';'1 แห่ง';'รางระบายน้ำ  งานท่อระบายน้ำ 60 ท่อน/ตะแกรงเหล็กปิดรางระบายน้ำ 45  เมตร /งานขุดดิน 13.50 ลบ.ม.';'61010058';'นายยืนยงสีธูป';'056591369';;;
'อุบลราชธานี';'เดชอุดม';'นาส่วง';'338085';'330000';'บ้านหนองบัวดอนส้มป่อย';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนภายในโรงเรียน';'34050064';'นาย???????????????';'045421136';'045370722';;
'อุบลราชธานี';'บุณฑริก';'คอแลน';'338085';'330000';'บ้านหนองบัวดอนส้มป่อย';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนภายในโรงเรียน';'34050174';'ว่าที่ร้อยโทครรชิตเมืองซอง';;;;
'อุบลราชธานี';'วารินชำราบ';'โพธิ์ใหญ่';'163715';'159800';'บ้านโพธิ์ศรี';'ถนน พื้นกระเบื้อง น้ำท่วมเสียหาย';'1 แห่ง';' - ถนนคอนกรีต ขนาด    4x40 ม.
 - ปูพื้นกระเบื้องพุทธสถาน    72 ตร.ม.';'34040035';'นายนเรศธานี';;;;
'อุบลราชธานี';'สำโรง';'หนองไฮ';'338085';'330000';'บ้านหนองบัวดอนส้มป่อย';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนภายในโรงเรียน';'34040115';'นายบุญธรรมสมานพงษ์';'045370513';;;
'อุบลราชธานี';'ศรีเมืองใหม่';'คำไหล';'51225';'50000';'บ้านขัวแคน';'อาคารเรียน น้ำท่วมเสียหาย';'1 หลัง';' - อาคาร สปช. 102/26 ชำรุด
';'34030008';'นาง????????????';'045349075';'045370697';;'-'
'อุบลราชธานี';'พิบูลมังสาหาร';'ไร่ใต้';'51225';'50000';'บ้านผักหย่า';'พื้น อาคารเรียนอเนกประสงค์ น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'อาคารอเนกประสงค์ แบบจังหวัด - เทพื้นคอนกรีต - ฝาผนังคอนกรีตห้องซ่อมรั้วโรงเรียน - เสาผนังประตูรั้วคอนกรีต   2 ต้น - ฝาผนังประตูรั้ว - ประตูเหล็กรั้ว - ทาสีรั้ว';'34030141';'นายรัตน์พูลงาม';'045852427';;'045852427';'oanok@hotmail.com'
'อุบลราชธานี';'ศรีเมืองใหม่';'หนามแท่ง';'51020';'49800';'บ้านนาคอ';'อาคารอเนกประสงค์ น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'ปรับปรุงพื้นอาคารอเนกประสงค์  - ปูพื้นกระเบื้องเคลือบ - ก่ออิฐ ถมดิน สูง 50 ซม. จำนวน 80 ตร.ม.';'34030047';'นายเด่นชัยสุขแสวง';'045370525';;;
'อุบลราชธานี';'ศรีเมืองใหม่';'คำไหล';'1176843';'1148700';'บ้านคำไหล';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถมดินบดอัดถนนภายใน
โรเงรียน ผิวจราจรกว้าง
5 ม. ยาว 456 ม. หนา
0.30  ม. หรือมีปริมาณลูกรัง
684 ร.ม. พร้อมเกรด บด อัด';'34030006';'นายรุ่งศักดิ์มิ่งคำ';'045349074';;;
'อุบลราชธานี';'เมืองอุบลราชธานี';'แจระแม';'1229400';'1200000';'บ้านทัพไทย';'อาคารเรียน อาคารประกอบ สนามฟุตบอล น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'อาคารเอนกประสงค์  สนามฟุตบอล  อาคารเรียนชั้นล่าง';'34010027';'นายสมนึกสมคะเน';'045206132';;;
'อุทัยธานี';'สว่างอารมณ์';'ไผ่เขียว';'151011';'147400';'ชุมชนบ้านทุ่งสงบ';'รางระบาบน้ำ ถนน น้ำท่วมเสียหาย';'1 แห่ง';'รางระบายน้ำ  งานท่อระบายน้ำ คสล. 98 ท่อน/ตะแกรงเหล็กปิดดรางระบายน้ำ 73 เมตรขุดดิน  13.85  ลบ.ม.ถนนภายใน  (ผิวจราจร คสล.)  ถนน คสล. หนา 10 ซม. 56  ตร.ม.';'61010078';'นายสุชาติหมั่นเขตรกิจ';'056595072';'056595111';'056595072';
'อุบลราชธานี';'กิ่งอำเภอสว่างวีระวงศ์';'สว่าง';'137283';'134000';'บ้านสว่าง';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนคอนกรีตเสริมเหล็ก (หนา0.12 ม. กว้าง 4 ม. ยาว 78 ม.)';'34040150';'นาย??????????????';'045-246400';'081120461';;
'อุบลราชธานี';'พิบูลมังสาหาร';'โพธิ์ศรี';'163715';'159800';'บ้านโพธิ์ศรี';'ถนน พื้นกระเบื้อง น้ำท่วมเสียหาย';'1 แห่ง';' - ถนนคอนกรีต ขนาด    4x40 ม.
 - ปูพื้นกระเบื้องพุทธสถาน    72 ตร.ม.';'34030129';'นายพงษ์ศักดิ์สุขพิทักษ์';'045204802';;;
'อุบลราชธานี';'พิบูลมังสาหาร';'โพธิ์ศรี';'51225';'50000';'บ้านหนองโพธิ์';'รั้วคอนกรีต น้ำท่วมเสียหาย';'1 แห่ง';' - ซ่อมรั้วคอนกรีตยาว 60 ม.
    สูง 2.50 ม.';'34030132';'นายศุภสรภาเรือง';'045406816';;;
'อุบลราชธานี';'ตระการพืชผล';'คำเจริญ';'1176843';'1148700';'บ้านคำไหล';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถมดินบดอัดถนนภายใน
โรเงรียน ผิวจราจรกว้าง
5 ม. ยาว 456 ม. หนา
0.30  ม. หรือมีปริมาณลูกรัง
684 ร.ม. พร้อมเกรด บด อัด';'34020075';'นายสำรอง   บุตรโท';'045481570';'045370407';;'kamlaisch@obec.go.th'
'อุบลราชธานี';'ตระการพืชผล';'ห้วยฝ้ายพัฒนา';'440535';'430000';'บ้านดอนประทาย';'ถนน ห้องน้ำ น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'ถนนทางเข้าภายใน ร.ร.   ปรับพื้นห้องน้ำ';'34020125';'นายบุญส่ง  บุญมาทน';'045';'291';;
'อุบลราชธานี';'เขื่องใน';'แดงหม้อ';'354477';'346000';'บ้านบุตร';'ถนน ท่อระบายน้ำ     น้ำท่วมเสียหาย';'1 แห่ง';'วางท่อระบายน้ำ  ถนนคอนกรีต';'34010094';'นาง??????????????????';'045226119';;;
'อุบลราชธานี';'กิ่งอำเภอเหล่าเสือโก้ก';'โพนเมือง';'1176843';'1148700';'บ้านคำไหล';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถมดินบดอัดถนนภายใน
โรเงรียน ผิวจราจรกว้าง
5 ม. ยาว 456 ม. หนา
0.30  ม. หรือมีปริมาณลูกรัง
684 ร.ม. พร้อมเกรด บด อัด';'34010237';'นายสุฤทธิ์โทมุลตรี';'045370350';;;'sumrith_b@hunsa.com'
'อุบลราชธานี';'ม่วงสามสิบ';'หนองฮาง';'440535';'430000';'บ้านดอนประทาย';'ถนน ห้องน้ำ น้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'ถนนทางเข้าภายใน ร.ร.   ปรับพื้นห้องน้ำ';'34010207';'นางนางไกรสมรหินกล้า';;;;
'อุบลราชธานี';'เขื่องใน';'หัวดอน';'242807';'237000';'บ้านเสียม(เสียมทองวิทยาคาร)';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ซ่อมแซมถนนภายในโรงเรียน';'34010142';'นายอุดมชัยบุญเอื้อ';;;;'-'
'อุบลราชธานี';'ม่วงสามสิบ';'นาเลิง';'338085';'330000';'บ้านหนองบัวดอนส้มป่อย';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนภายในโรงเรียน';'34010158';'นายสุชาติ สุวรรณวงค์';;;;
'ปราจีนบุรี';'กบินทร์บุรี';'เมืองเก่า';'944384';'921800';'กบินทร์บุรี';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ถนนคอนกรีตเสริมเหล็ก ถมดินลูกรัง';'25012010';'นายบัวสอน พิมพ์พิพัฒน์';'037281606';;'037281606';
'ปราจีนบุรี';'นาดี';'สำพันตา';'1248456';'1218600';'มณีเสวตรอุปถัมภ์';'ถนน น้ำท่วมเสียหาย';'1 แห่ง';'ซ่อมแซมและปรับพื้นถนน';'25012015';'นายสุริยะ สูงเนิน';'037289096';;'037289096';
